Title,Date,Medium,Artist ID
River Landscape I,1963.0,Ink on paper,578.0
The Mile-Long Paper Walk,1964.0,"Japanese handmade white flax paper, joined with rivets",902.0
The Performable Square,1963.0,Japanese handmade white flax paper,902.0
I-Ching Series,1962.0,Watercolor and ink on paper,334.0
Sponge,1942.0,Pencil on paper,617.0
77 Examples,1971.0,Stamped ink on paper,707.0
Chart 7B,1970.0,"Stamped colored ink,colored felt-tip pen, and pencil on paper",707.0
View of Vence,,"Watercolor, pencil, and gouache on paper",665.0
Untitled,1943.0,"Lithographic crayon, charcoal, and colored pencil on colored paper",392.0
Untitled,1944.0,Charcoal on paper,392.0
Head of Catherine Lampert VI,1979.0,Charcoal and chalk on paper,240.0
Untitled,1975.0,Prestype and ink on paper,352.0
Untitled,1973.0,Synthetic polymer paint and pencil on paper,529.0
Medanales Group II,1985.0,"Synthetic polymer paint, ink, oilstick, pastel, and pencil on paper",145.0
Untitled,1982.0,Felt-tip pen and oilstick on paper,370.0
Untitled,1953.0,Ink on paper,710.0
Plan of Aluminum Arch,1966.0,Ink and pencil on paper,332.0
Winter Drawing 1967,1967.0,Incised paper with synthetic polymer paint and pencil on paper,508.0
The Prisoner,1942.0,Gouache and ink on paper,406.0
8 Drawings for the Museum publication I REMEMBER CHRISTMAS,1973.0,".1 = cut-and-pasted paper and felt-tip pen over laid with synthetic polymer film on paper mounted on board .2 = pen and ink and black and red felt- tipp pens .3 = felt-tip pen overlaid with syn thetic polymer film .4,.5 = pen and ink and felt-tip pen overlaid with synthetic polymer film .6 = pen and ink .7 = felt-tip pen .8 = pen and ink, felt-tip pen, and gouache overlaid with synthetic polymer film",736.0
"Mosaic Design for Floor of Teatro Metropolitano, Rome",1943.0,Gouache and oil on paper,942.0
Impulse Driver,1965.0,Cut-and-pasted printed paper on board,174.0
Painter of Still Lifes,1975.0,Pencil on paper,693.0
Portrait of David Hockney,1972.0,Pencil on paper,736.0
Filling Station: Series of 22 Costume Designs and One Set Design for the Ballet,1937.0,".1 = tempera, colored crayon and pencil .2-.4, .6, .7, .13, .14, .16, .17, .20, .23 = temp era and pencil; .5, .12, .18, .21 = tempera, watercolor and pencil; .8 (set) = tempera and cut-and-pasted paper; .9 = tempera, colored crayon, watercolor, pencil and pinned fabric; .10 = tempera, col ored crayon, watercolor, and pencil; .11 = tempera , pencil, and pen and ink; .15 = tempera, pencil, and pinned and stapled fabric; .19, .22 = tempera, watercolor, pencil and stapled fabric",909.0
Map #12,1964.0,"Colored pencil, pencil, watercolor, and ink on paper",164.0
States of Mind: The Farewells,1911.0,Charcoal and conté crayon on paper,624.0
Untitled,,Colored pencil and ink on paper,829.0
Via Vanvitelli,1987.0,Charcoal on four sheets of colored paper,625.0
Untitled (Concentric Steps' Study),1989.0,Gouache and pencil on paper mounted on canvas,888.0
Microflora,1956.0,"Collage of paper with charcoal, pencil, tempera",508.0
One Morning,1939.0,Gouache on paper,761.0
Untitled,1964.0,Ink on paper,52.0
Come out Fighting,1970.0,Ink on paper,180.0
Cross Bearers,1964.0,Ink on paper,180.0
Untitled,1970.0,Watercolor and ink on paper,287.0
Sleeping Woman,1897.0,Crayon on paper,990.0
Study for The Street,1929.0,Ink on paper,317.0
Assez Donc! (Enough!),1963.0,"Synthetic polymer paint, white-out, pencil, charcoal, pastel, colored pencil, and ballpoint pen on paper",362.0
They Were Expelled,1961.0,Carbon transfer on paper,527.0
A Head for Ixtab,1958.0,Ink on paper,52.0
Untitled,1966.0,Crayon and ink on paper,829.0
Untitled,1959.0,Crayon on paper,203.0
Untitled,1960.0,Ink and ink stick on paper,662.0
Untitled,1960.0,Pencil on paper,850.0
"School Tableau, San Martin's Birthday",1935.0,Tempera on board,277.0
Expresso Villalonga (El Calle),1937.0,Tempera on cardboard,363.0
Mercury Passing in Front of the Sun,1914.0,Pencil and gouache on paper,311.0
Hot and Cold Faucets with Drain,1975.0,Watercolor and pencil on paper,428.0
"Dynamis 3, Dynamis",1960.0,"Oil, pencil, and ink on two sheets of paper on black paper",540.0
"Untitled at 2,470,364",1977.0,Ink on paper,682.0
Untitled,1981.0,White pencil on three sheets of black construction paper,752.0
Still Life with View of the Bay of Guanabara,1937.0,Oil on paper,969.0
Wunde Punkte,1983.0,Mixed media on paper,833.0
Untitled (letter/drawing),1975.0,Typewriting on paper,912.0
"""M.B. M.B. M.B...""",1970.0,Ink on paper in artist's frames,795.0
Untitled (Skull),1980.0,"Synthetic polymer paint with ink, colored ink, and pencil on prepared paper",529.0
Diptych,1980.0,Pastel and charcoal on paper,555.0
Untitled,1971.0,Pencil and sprayed shellac,720.0
Ritmi Plastici,1911.0,Ink on paper,987.0
"Study for Project Entitled ""Studies for a Town""",1977.0,Pencil and spray fixative on graph paper,256.0
"Study (Incomplete Plan) for Project Entitled ""The City of the Walls""",1978.0,Pencil on vellum paper,256.0
Study of a Nude,1964.0,Pencil on paper,317.0
Study for the painting La Chambre Turque,1963.0,Pencil and watercolor on paper,317.0
Kritinia II,1978.0,Pastel and pencil on paper,685.0
Homage to Michelangelo,1936.0,Ink on paper on board,814.0
Untitled,1972.0,Pencil on paper,900.0
"Set design, possibly for the ballet Schéhérezade",1910.0,Watercolor and pencil on paper on board,300.0
Sketch for lithograph In the Open Country,1941.0,Ink on paper,183.0
Untitled,1966.0,Colored pencil and pencil on paper,91.0
Untitled,1967.0,Pencil and colored pencil on paper,91.0
Neon for 57th Street,1967.0,"Crayon, synthetic polymer paint, and pencil on paper",196.0
Figure in Movement,1913.0,"Cut-and-pasted painted paper, conté crayon, and colored pencil on colored paper",209.0
Where to Go,1967.0,Charcoal on paper,19.0
Table and Two Chairs,1965.0,Charcoal on paper,19.0
El Coleccionista,1968.0,Ink and colored ink on paper,674.0
Painting,1959.0,Ink on Japanese paper,902.0
Untitled,1928.0,"Ink, cut-and-pasted newspaper, and pencil on paper",116.0
Constructive Composition,1921.0,"Charcoal, colored chalk, watercolor, and airbrush on paper",392.0
The Painter,1923.0,"Charcoal, colored chalk, watercolor, and airbrush on paper",392.0
Figures,1926.0,"Charcoal, pencil, and crayon on paper",392.0
Composition,1916.0,Pastel and pencil on paper,433.0
Composition,1920.0,Watercolor on paper,433.0
Des Mondes Licht (Moonlight),1922.0,Pencil and ink on paper,497.0
First State of the Mechano-Faktura,1923.0,Gouache and pencil on paper,501.0
Studies for Constructivist Compositions,1920.0,Pencil on paper,637.0
Pictoral Architecture 31,1921.0,Watercolor on paper,686.0
Construction,1920.0,Watercolor and ink on paper,842.0
Composition,1920.0,Gouache and watercolor on board,844.0
"Construction with the Letter ""B"" (Konstruktion mit ""B"")",1923.0,"Gouache, cut-and-pasted painted papers, glue and pencil",869.0
Study for the cover of the second Album des Peintres-Graveurs,1897.0,Charcoal on brown paper,665.0
Two Women on a Sofa,1963.0,"Watercolor, gouache, ink, and pencil",565.0
Sue Lowell,1977.0,Watercolor and gouache on paper,901.0
Costume design for the opera Sadko,1931.0,Gouache and pencil on paper,479.0
"""Whatever the Gods are, They Aren't Angry""",1964.0,Gouache and ink on paper mounted on cardboard,68.0
Stele,1962.0,Ink on paper,52.0
"Girls and Boys, Come Out to Play",1967.0,Gouache and ink on paper mounted on cardboard,68.0
"""And Although the Dark Mysteries...""",1974.0,"Gouache, ink, typewriting, and pasted paper on paper mounted on cardboard",68.0
red red,1967.0,Typewriting on paper on colored paper,174.0
White Package,1967.0,"Chalk, conté crayon, and ink on paper",753.0
"Feathers, Shells and Bones",1946.0,White crayon on black paper,909.0
Study for Homestead,1928.0,"Watercolor, pencil, and ink on paper",483.0
Cargadores,1963.0,Ink on paper,917.0
Scarlet Moment,1967.0,Carbon pencil on paper,988.0
Throw,1969.0,Ink and pastel on painted foamcore with gelatin silver prints,53.0
Untitled,1977.0,"Cut-and-pasted monoprints on cut-and-pasted fabrics, colored ink and stamped ink",344.0
Colin Macinnes,1966.0,Pencil and colored pencil on paper,592.0
Study for Street Light,1909.0,Pencil on paper,311.0
Tuileries Sanglier / d'apres l'antique,1911.0,Albumen silver print,229.0
Sapin (Trianon),1910.0,Albumen silver print,229.0
"Versailles, vase par Ballin",1902.0,Matte albumen silver print,229.0
Facteur,1899.0,Gelatin silver printing-out-paper print,229.0
Voiture Blanchisseuse,1908.0,Albumen silver print,229.0
Porte de Montreuil,1913.0,Matte albumen silver print,229.0
ST. CLOUD -- ACACIA,1919.0,Albumen silver print,229.0
CLÉMATITES,1900.0,Albumen silver print,229.0
Untitled,1898.0,Albumen silver print,229.0
"Passy, vieille maison, rue Raynouard 18",1901.0,Albumen silver print,229.0
"Etang, Ville-d'Avray",1923.0,Matte albumen silver print,229.0
Ville d'avray. Étang de Corot,1925.0,Gelatin silver printing-out-paper print,229.0
"Château de Gaillon, École des Beaux-Arts",1921.0,Albumen silver print,229.0
Bords de Marne,1903.0,Gelatin silver printing-out-paper print,229.0
ST. MÉDARD,1924.0,Gelatin silver printing-out-paper print,229.0
Étampes. Maison de Diane de Poitiers,1907.0,Albumen silver print,229.0
MAISON À FONTENAY,1915.0,Albumen silver print,229.0
"Châtillon, cour, rue de la Gare",1922.0,Albumen silver print,229.0
GRAND TRIANON -- LE BUFFET,1906.0,Albumen silver print,229.0
CALVAIRE. ENVIRONS DE LA ROCHELLE,1896.0,Gelatin silver printing-out-paper print,229.0
ISSY -- ANCIEN CHÂTEAU,1914.0,Gelatin silver printing-out-paper print,229.0
IMPASSE DES HAUTS MARIAGES,1912.0,Albumen silver print,229.0
"Grand  Trianon, escalier",1905.0,Albumen silver print,229.0
SARCELLE ST. BRICE. PORTAIL,1904.0,Albumen silver print,229.0
CANNES. ÎLE ST. HONORAT,,Albumen silver print,229.0
"Hôtel de la marquise de Ferrieres, 22 rue de Bondy",1909.0,Albumen silver print,229.0
Place de la Concorde,1926.0,Gelatin silver printing-out-paper print,229.0
TAVERNY. PIERRE TOMBALE D'UN FILS DE CHARLES DE MONTMORENCY 1325-1381,1920.0,Albumen silver print,229.0
"Châtillon, puits á carrier",1916.0,Albumen silver print,229.0
PORT DES TUILERIES,1927.0,Gelatin silver printing-out-paper print,229.0
"Exchange Place, New York",1933.0,Gelatin silver print,41.0
Ireland,1979.0,Dye transfer print,924.0
Untitled,1982.0,Gelatin silver print,473.0
Woman Twirling,1985.0,Silver dye bleach print,928.0
El at Columbus Avenue and Broadway,1929.0,Gelatin silver print,41.0
"Rockefeller Center, New York City",1932.0,Gelatin silver print,41.0
Hands of Jean Cocteau,1927.0,Gelatin silver print,41.0
NORTH FRONT OF THE ROCK OF GIBRALTAR,1852.0,Albumen silver prints from paper negatives (two-part panorama),959.0
Dusk,1991.0,Digital photograph; gelatin silver print,944.0
"Four People at a Gallery Opening, New York City",1968.0,Gelatin silver print,208.0
"Blossom Restaurant, 103 Bowery, Manhattan",1935.0,Gelatin silver print,41.0
"Lady in a Rooming House Parlor, Albion, New York",1964.0,Gelatin silver print,208.0
The Old Bridge,1938.0,Enlargement from a 9 x 12 con. negative,118.0
"Nudist Lady with Sunglasses, Pennsylvania",1965.0,Gelatin silver print,208.0
James Joyce,1928.0,Gelatin silver print,41.0
Flower Stand,1871.0,"Gelatin silver print, printed 1940 from dry plate by Berenice Abbott",229.0
"Department of Docks Building, Pier A, Manhattan",1936.0,Gelatin silver print,41.0
"Outdoor Theater and Cheyenne Mountain, Colorado Springs, Colorado",1968.0,Gelatin silver print,66.0
"View from West Street, Manhattan",1938.0,Gelatin silver print,41.0
Games of the Doll,1949.0,Book containing gelatin silver prints with applied color,452.0
CASTLE HOWARD BY E.C.C.,1853.0,Salted paper print,959.0
The Doll,1935.0,Gelatin silver print,452.0
Christopher Street Shop,1948.0,Gelatin silver print,41.0
"MERTON COLLEGE, BY E.C.C.",1854.0,Salted paper print,959.0
"Poultry Shop, Lower East Side, New York City",1937.0,Gelatin silver print,41.0
Couple Asleep in a Train,1938.0,Gelatin silver print,745.0
"The Dancer Gisèle at the Boule Blanche, Montparnasse",1932.0,Gelatin silver print,745.0
Chair in the Tuileries,1931.0,Gelatin silver print,745.0
New Mexico,1933.0,Gelatin silver print,60.0
Untitled,1846.0,Daguerreotype,336.0
Untitled,1912.0,"Gelatin silver printing-out-paper print, printed 1966-69",453.0
"Church, Mariposa, California",1935.0,Gelatin silver print,60.0
October Morning in the Berkshires,1917.0,Gelatin silver print (chlorobromide),169.0
"Market Porter, Les Halles",1939.0,Gelatin silver print,745.0
"Courthouse, Bridgeport, California",1938.0,Gelatin silver print,60.0
October Morning,1918.0,Palladium print,169.0
"The Golden Gate, San Francisco",1932.0,Gelatin silver print,60.0
"The Hansom Cab, New York",1909.0,Platinum print,169.0
"Monolith, the Face of Half Dome, Yosemite Valley",1927.0,Gelatin silver print,60.0
Interference of Waves,1958.0,Gelatin silver print,41.0
Lady in Woods,1915.0,Platinum print,169.0
Èugene Ionesco,1958.0,Gelatin silver print,745.0
Political Circus,1931.0,Gelatin silver print,60.0
Smith College: Paradise Pond,1934.0,Palladium print,169.0
Samuel Beckett,1957.0,Gelatin silver print,745.0
Puddle,1939.0,Gelatin silver print,516.0
"Evening Sunlight, East Canaan",1914.0,Platinum print,169.0
Cape Cod,1972.0,Gelatin silver print,924.0
A Café,1900.0,Gelatin silver print,538.0
Mooring Rope,1930.0,Gelatin silver print,538.0
ERNEST RENAN,,Collodion print,58.0
The Brooklyn Bridge Tugboat,1911.0,Gum platinum print,169.0
Florence. Side View of the Cathedral,1900.0,Gelatin silver print,684.0
Lakeville,,Multiple gum print,169.0
"Lone Pine Peak and Mount Whitney, Sierra Nevada, California",1944.0,Gelatin silver print,60.0
"Stump and Barn, Bolinas, California",1939.0,Gelatin silver print,60.0
Tubercular Mother and Child,1937.0,Gelatin silver print,999.0
Fragrance of Camphor,1938.0,"Gelatin silver print, printed 1943",762.0
Victor Hugo,,Collodion print,523.0
Tausendschön Rose,1941.0,Gelatin silver print (chlorobromide),169.0
Untitled from the series Glenn Johnson,1981.0,Gelatin silver print with applied acrylic paint,76.0
FOREST OF FONTAINEBLEAU,1855.0,Photolithograph,83.0
Gioacchino Rossini,1862.0,Collodion print,970.0
Autumn Pattern,1943.0,Palladium print,169.0
"Patriotic Young Man with a Flag, New York City",1967.0,Gelatin silver print,208.0
The Landscape,1988.0,Chromogenic color print,343.0
Alexandre Dumas Pere,,Collodion print,970.0
A BERKSHIRE MEADOW,1920.0,Palladium print,169.0
"Dawn, Great Smoky Mountains National Park, Tennessee",1948.0,"Gelatin silver print, printed 1950",60.0
"Angle of North Taku Fort at Which the French Entered, August 21st",1860.0,Albumen silver print from a wet-collodion glass negative,416.0
"The Residency, Taken in Front, and Showing the Room in Which Sir Henry Lawrence was Killed, Lucknow",1858.0,Albumen silver print from a glass negative,416.0
Charles Baudelaire,1863.0,Woodburytype,970.0
"In the Lackawana Yards, Hoboken",1910.0,Platinum print,169.0
"Orchard, Winter, Yosemite National Park, California",1940.0,Gelatin silver print,60.0
Edith Sitwell,1927.0,Gelatin silver print,417.0
"EARLY MORNING ON THE LAKE, NO. 1",1942.0,Gelatin silver print (chlorobromide) from a direct paper negative,169.0
NEEDLEWORK,1856.0,Albumen silver print from a paper negative,959.0
"Help Me to Conquer England and America, So That I Can Make the World a Workers' Aristocracy For You",1944.0,Collage of photomechanical reproductions,503.0
Sunday Morning,1939.0,Palladium print,169.0
"New Church, Taos Pueblo, New Mexico",1929.0,Gelatin silver print,60.0
Phantom Rig,1987.0,Chromogenic color print,697.0
"Isak Dinesen, Writer",1958.0,Gelatin silver print,248.0
"Mono Lake, California",1950.0,Gelatin silver print,60.0
"Devil's Lake, Wisconsin Dells",1874.0,Gelatin silver print,476.0
Torso Treated as a Grecian Frieze,1971.0,Gelatin silver print,571.0
"Mount McKinley, Alaska",1947.0,Gelatin silver print,60.0
Venus Chiding Cupid and Removing His Wings,1872.0,Albumen silver print,932.0
"Sculptural Relief, Orvieto Cathedral",1860.0,Salted paper print from a wet-collodion glass negative,113.0
"Cave of Dark Waters, Wisconsin Dells",1880.0,Gelatin silver print,476.0
Winter Pattern #2,1944.0,Gelatin silver print (chlorobromide),169.0
"In and about the Dells of Wisconsin River on top of Stand Rock, Wisconsin Dells",1887.0,Gelatin silver print,476.0
"Ivy Tentacles on Glass, Chicago",1952.0,Gelatin silver print,924.0
"French Cancan, Moulin Rouge, Paris",1931.0,Gelatin silver print,561.0
"Among the Crags on Bluff, Wisconsin Dells",1870.0,Gelatin silver print,476.0
"GITANA RETURNING FROM MARKET, GRANADA",,Photogravure,189.0
Chicago,1945.0,Gelatin silver print,924.0
Edwin Forrest,1861.0,"Salted paper print by Chicago Albumen Works from a wet-collodion glass negative, printed 1990",734.0
"Calle Cuauhtemoctzin, Mexico City",1934.0,"Gelatin silver print, printed 1930s",1000.0
"Two Women at Entrance to Witches Gulch, Wisconsin Dells",1885.0,Gelatin silver print,476.0
"John Szarkowski, Curator, New York",1975.0,Gelatin silver print,248.0
"Quai de Javel, Paris",1932.0,Gelatin silver print,1000.0
"Canoeists in a Boat Cave, Wisconsin Dells",1890.0,"Gelatin silver print, printed c. 1965",476.0
"Alexey Brodovitch, Graphic Designer, Le Thor, France",1970.0,Gelatin silver print,248.0
New York,1962.0,Gelatin silver print,924.0
